Sku,UPC,Catalogue N,Title,Label,Cost Price,V.S.P.,401.Quantit,401.Sales Quantity,401.Sales Value,402.Quantit,402.Sales Quantity,402.Sales Value,404.Quantit,404.Sales Quantity,404.Sales Value,405.Quantit,405.Sales Quantity,405.Sales Value,406.Quantit,406.Sales Quantity,406.Sales Value,407.Quantit,407.Sales Quantity,407.Sales Value,408.Quantit,408.Sales Quantity,408.Sales Value,409.Quantit,409.Sales Quantity,409.Sales Value,410.Quantit,410.Sales Quantity,410.Sales Value,411.Quantit,411.Sales Quantity,411.Sales Value,412.Quantit,412.Sales Quantity,412.Sales Value,413.Quantit,413.Sales Quantity,413.Sales Value,414.Quantit,414.Sales Quantity,414.Sales Value,415.Quantit,415.Sales Quantity,415.Sales Value,416.Quantit,416.Sales Quantity,416.Sales Value,417.Quantit,417.Sales Quantity,417.Sales Value,418.Quantit,418.Sales Quantity,418.Sales Value,419.Quantit,419.Sales Quantity,419.Sales Value,420.Quantit,420.Sales Quantity,420.Sales Value,421.Quantit,421.Sales Quantity,421.Sales Value,422.Quantit,422.Sales Quantity,422.Sales Value,423.Quantit,423.Sales Quantity,423.Sales Value,424.Quantit,424.Sales Quantity,424.Sales Value,425.Quantit,425.Sales Quantity,425.Sales Value,426.Quantit,426.Sales Quantity,426.Sales Value,427.Quantit,427.Sales Quantity,427.Sales Value,428.Quantit,428.Sales Quantity,428.Sales Value,429.Quantit,429.Sales Quantity,429.Sales Value,430.Quantit,430.Sales Quantity,430.Sales Value,431.Quantit,431.Sales Quantity,431.Sales Value,432.Quantit,432.Sales Quantity,432.Sales Value,433.Quantit,433.Sales Quantity,433.Sales Value,444.Quantit,444.Sales Quantity,444.Sales Value,451.Quantit,451.Sales Quantity,451.Sales Value,452.Quantit,452.Sales Quantity,452.Sales Value,453.Quantit,453.Sales Quantity,453.Sales Value,454.Quantit,454.Sales Quantity,454.Sales Value,455.Quantit,455.Sales Quantity,455.Sales Value,489.Quantit,489.Sales Quantity,489.Sales Value,490.Quantit,490.Sales Quantity,490.Sales Value,491.Quantit,491.Sales Quantity,491.Sales Value,492.Quantit,492.Sales Quantity,492.Sales Value,493.Quantit,493.Sales Quantity,493.Sales Value,494.Quantit,494.Sales Quantity,494.Sales Value,495.Quantit,495.Sales Quantity,495.Sales Value,496.Quantit,496.Sales Quantity,496.Sales Value,Arq COST
743960,6950000000000.0,WIAPIPH65-ASL01,BASEUS ORIGINAL LSR CASE BLACK FOR IPHONE XS MAX                                                              ,BASEUS                        ,34.5,69,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,1,69,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99000000000002
743961,6950000000000.0,WIAPIPH65-ASL03,BASEUS ORIGINAL LSR CASE LIGHT AQUA MARINE FOR IPHONE XS MAX                                                  ,BASEUS                        ,34.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99
743963,6950000000000.0,WIAPIPH65-ASL04,BASEUS ORIGINAL LSR CASE PINK FOR IPHONE XS MAX                                                               ,BASEUS                        ,34.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99
743965,6950000000000.0,WIAPIPH65-ASL09,BASEUS ORIGINAL LSR CASE RED FOR IPHONE XS MAX                                                                ,BASEUS                        ,34.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99
743966,6950000000000.0,CATKC-A01      ,BASEUS DOUBLE FAST CHARGING TYPE-C CABLE 1M BLACK                                                             ,BASEUS                        ,29.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27
743968,6950000000000.0,SUCJG9-02      ,BASEUS G9 MOBILE GAME SCORING TOOL WHITE FOR SMARTPHONES/TABLET                                               ,BASEUS                        ,24.5,49,0,0,0,0,0,0,2,1,49,14,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,2,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.259999999999999
743975,6950000000000.0,SUCJG9-01      ,BASEUS G9 MOBILE GAME SCORING TOOL BLACK FOR SMARTPHONES/TABLET                                               ,BASEUS                        ,24.5,49,1,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,3,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.259999999999998
744168,6950000000000.0,CATKC-A09      ,BASEUS DOUBLE FAST CHARGING TYPE-C CABLE 1M RED                                                               ,BASEUS                        ,29.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27
746545,6950000000000.0,CAHUB-K0G      ,BASEUS HARMONICA 5-IN-1 HUB ADAPTER GREY                                                                      ,BASEUS                        ,74.5,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
746546,6950000000000.0,SGAPIPD-BX02   ,BASEUS 0.3MM ANTI-BLUE LIGHT TEMPERED GLASS FILM TRANSPARENT FOR IPAD PRO 12.9-INCH 3RD GEN                   ,BASEUS                        ,44.5,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8
746547,6950000000000.0,LTAPIPD-ASM01  ,BASEUS SIMPLISM Y-TYPE LEATHER CASE BLACK FOR IPAD PRO 11-INCH                                                ,BASEUS                        ,74.5,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.39247524752476
746548,6950000000000.0,LTAPIPD-BSM01  ,BASEUS SIMPLISM Y-TYPE LEATHER CASE BLACK FOR IPAD PRO 12.9-INCH 3RD GEN                                      ,BASEUS                        ,89.5,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.200000000000024
746549,6950000000000.0,LTAPIPD-BSM03  ,BASEUS SIMPLISM Y-TYPE LEATHER CASE BLUE FOR IPAD PRO 12.9-INCH 3RD GEN                                       ,BASEUS                        ,89.5,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.337062937062946
746699,745000000000.0,BHL-712        ,BRAVE LOTTO SERIES MAGNETIC CAR MOUNTS                                                                        ,BRAVE                         ,34.5,69,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,69,0,0,0,0,0,0,0,0,0,15,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99
746700,745000000000.0,BHL-713        ,BRAVE 2-IN-1 UNIVERSAL MAGNETIC HOLDER                                                                        ,BRAVE                         ,29.5,59,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.81
748116,7450000000000.0,BBP-901        ,BRAVE PU LEATHER BACKPACK BLACK WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                                   ,BRAVE                         ,292.0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.68
748118,7450000000000.0,BBP-902        ,BRAVE NYLON BACKPACK BLACK CIRCUIT PATTERN WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                        ,BRAVE                         ,292.0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.68
748119,7450000000000.0,BBP-903        ,BRAVE NYLON BACKPACK ARMY GREY WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                                    ,BRAVE                         ,292.0,469,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.68
748120,7450000000000.0,BBP-904        ,BRAVE NYLON BACKPACK DARK CAMOUFLAGE WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                              ,BRAVE                         ,292.0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.68
748121,7450000000000.0,BBP-905        ,BRAVE NYLON BACKPACK BEIGE WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                                        ,BRAVE                         ,292.0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.68
748127,4720000000000.0,PH18502-BK     ,BONE COLLECTION RUN TIE BLACK LARGE FOR SMARTPHONES 4-6.5 INCH                                                ,BONE COLLECTION               ,44.5,89,3,0,0,2,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.950000000000003
748128,4720000000000.0,PH18501-BK     ,BONE COLLECTION RUN TIE BLACK SMALL                                                                           ,BONE COLLECTION               ,69.5,149,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.950000000000067
748129,4720000000000.0,DR18041-32BK   ,BONE COLLECTION MARU PENGUIN 32GB USB 3.0                                                                     ,BONE COLLECTION               ,51.35,79,6,0,0,4,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.220000000000006
748131,4720000000000.0,DR18043-32BR   ,BONE COLLECTION MR. DEER 32GB USB 3.0                                                                         ,BONE COLLECTION               ,51.35,79,6,0,0,4,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.220000000000006
748133,4720000000000.0,AP14021-BK     ,BONE COLLECTION LINKEY LIGHTNING BLACK                                                                        ,BONE COLLECTION               ,59.5,129,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08999999999999
751056,6950000000000.0,ACPBCJ-01      ,BASEUS SHOOTING GAME TOOL FOR PAD BLACK                                                                       ,BASEUS                        ,34.5,69,0,0,0,0,0,0,5,2,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,69,0,0,0,0,0,0,0,0,0,4,5,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,69,1,1,69,0,0,0,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.509999999999982
751059,6950000000000.0,ACPBCJ-02      ,BASEUS SHOOTING GAME TOOL FOR PAD TRANSPARENT                                                                 ,BASEUS                        ,34.5,69,6,0,0,0,0,0,2,2,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50999999999999
751060,6950000000000.0,SGAPWA4-A01    ,BASEUS 0.3MM FULL-SCREEN CURVED TEMPERED FILM BLACK FOR APPLE WATCH SERIES 4 40MM                             ,BASEUS                        ,29.5,59,4,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.189999999999635
751063,6950000000000.0,SGAPWA4-B01    ,BASEUS 0.3MM FULL-SCREEN CURVED TEMPERED FILM BLACK FOR APPLE WATCH SERIES 4 44MM                             ,BASEUS                        ,29.5,59,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95
758117,7450000000000.0,BAC-105        ,BRAVE LIGHTNING TO 3.5MM AUDIO CABLE WHITE                                                                    ,BRAVE                         ,44.5,93,15,0,0,8,0,0,11,2,186,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,0,3,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
758119,745000000000.0,BTC-320BK      ,BRAVE 2-PORT USB WALL CHARGER BLACK                                                                           ,BRAVE                         ,44.5,93,2,0,0,2,0,0,3,1,93,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,2,0,0,1,1,93,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
758121,6950000000000.0,SUWNT-01       ,BASEUS FOLDING UNIVERSAL STICKER BLACK                                                                        ,BASEUS                        ,29.5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61
758124,6950000000000.0,SUWNT-02       ,BASEUS FOLDING UNIVERSAL STICKER TRANSPARENT                                                                  ,BASEUS                        ,29.5,62,2,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61
758125,6950000000000.0,WXYL-A01       ,BASEUS OSCULUM WIRELESS GRAVITY CAR CHARGER                                                                   ,BASEUS                        ,74.5,156,0,0,0,0,0,0,1,0,0,0,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.13
758126,6950000000000.0,CATL45-01      ,BASEUS AUDIO CONVERTER CATL45                                                                                 ,BASEUS                        ,29.5,62,4,0,0,3,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,62,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66
