Sku,UPC,Catalogue N,Title,Label,Arq COST,Cost Price,V.S.P.,401.Quantit,401.Sales Quantity,401.Sales Value,402.Quantit,402.Sales Quantity,402.Sales Value,404.Quantit,404.Sales Quantity,404.Sales Value,405.Quantit,405.Sales Quantity,405.Sales Value,412.Quantit,412.Sales Quantity,412.Sales Value,416.Quantit,416.Sales Quantity,416.Sales Value,417.Quantit,417.Sales Quantity,417.Sales Value,423.Quantit,423.Sales Quantity,423.Sales Value,424.Quantit,424.Sales Quantity,424.Sales Value,425.Quantit,425.Sales Quantity,425.Sales Value,426.Quantit,426.Sales Quantity,426.Sales Value,429.Quantit,429.Sales Quantity,429.Sales Value,444.Quantit,444.Sales Quantity,444.Sales Value,490.Quantit,490.Sales Quantity,490.Sales Value
734922,6953156273108.0,SUYZD-0S       ,BASEUS BULLET ON-BOARD CAR MAGNETIC BRACKET SILVER                                                            ,BASEUS                        ,13.950000000000014,34.5,69,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,9,0,0,2,1,69,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734923,6953156260573.0,SUGX-A01       ,BASEUS MAGNETIC AIR VENT CAR MOUNT HOLDER WITH CABLE CLIP BLACK                                               ,BASEUS                        ,12.04999999999999,29.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734924,6953156260580.0,SUGX-A0V       ,BASEUS MAGNETIC AIR VENT CAR MOUNT HOLDER WITH CABLE CLIP GOLD                                                ,BASEUS                        ,11.760000000000034,29.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734925,6953156260597.0,SUGX-A09       ,BASEUS MAGNETIC AIR VENT CAR MOUNT HOLDER WITH CABLE CLIP RED                                                 ,BASEUS                        ,11.65,29.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734926,6953156260603.0,SUGX-A0S       ,BASEUS MAGNETIC AIR VENT CAR MOUNT HOLDER WITH CABLE CLIP SILVER                                              ,BASEUS                        ,11.699999999999987,24.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734927,6953156253063.0,SUER-B01       ,BASEUS SMALL EARS VERTICAL MAGNETIC BRACKET BLACK                                                             ,BASEUS                        ,11.760000000000007,24.5,49,1,0,0,2,0,0,2,0,0,7,0,0,2,0,0,8,0,0,4,1,49,3,0,0,1,0,0,1,0,0,1,0,0,0,1,49,0,0,0,0,0,0
734928,6953156253070.0,SUER-B0S       ,BASEUS SMALL EARS VERTICAL MAGNETIC BRACKET ROSE SILVER                                                       ,BASEUS                        ,11.76,24.0,49,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,6,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734929,6953156259379.0,SUER-B09       ,BASEUS SMALL EARS VERTICAL MAGNETIC BRACKET ROSE RED                                                          ,BASEUS                        ,11.76,24.5,49,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3,2,98,0,0,0,3,1,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734930,6953156253094.0,SUER-B0V       ,BASEUS SMALL EARS VERTICAL MAGNETIC BRACKET ROSE GOLD                                                         ,BASEUS                        ,12.049999999999988,24.5,49,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734931,6953156282001.0,WIAPIPH58-BE01 ,BASEUS BEAR SILICONE CASE BLACK FOR IPHONE XS                                                                 ,BASEUS                        ,7.839999999999988,24.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734933,6953156282018.0,WIAPIPH58-BE04 ,BASEUS BEAR SILICONE CASE PINK FOR IPHONE XS                                                                  ,BASEUS                        ,7.84,24.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734934,6953156282025.0,WIAPIPH58-BE08 ,BASEUS BEAR SILICONE CASE BROWN FOR IPHONE XS                                                                 ,BASEUS                        ,7.840000000000001,24.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734935,6953156280977.0,CALLG-01       ,BASEUS GLOWING DATA CABLE USB FOR LIGHTNING BLACK                                                             ,BASEUS                        ,15.690000000000003,29.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734936,6953156280984.0,CALLG-09       ,BASEUS GLOWING DATA CABLE USB FOR LIGHTNING RED                                                               ,BASEUS                        ,15.599999999999998,29.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734937,6953156282315.0,SUGENT-ZN03    ,BASEUS SMART CAR MOUNT PHONE HOLDER BLUE                                                                      ,BASEUS                        ,34.52000000000002,69.5,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
734938,6953156282322.0,SUGENT-ZN0S    ,BASEUS SMART CAR MOUNT PHONE HOLDER SILVER                                                                    ,BASEUS                        ,34.52,69.5,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
734939,6953156278790.0,CCALL-XK01     ,BASEUS DESKTOP WIRELESS/WIRED CHARGER BLACK                                                                   ,BASEUS                        ,54.33000000000001,109.5,229,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
734940,6953156281707.0,WXXP-02        ,BASEUS WIRELESS CHARGER SUCTION CUP WHITE                                                                     ,BASEUS                        ,20.910000000000014,44.5,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
734941,6953156281691.0,WXXP-01        ,BASEUS WIRELESS CHARGER SUCTION CUP BLACK                                                                     ,BASEUS                        ,22.190000000000005,44.5,89,0,0,0,1,0,0,1,0,0,4,0,0,2,0,0,3,0,0,1,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734942,6953156281370.0,TZARGS-09      ,BASEUS CASE FOR AIRPODS RED                                                                                   ,BASEUS                        ,7.461149425287359,24.5,49,4,1,49,2,0,0,1,1,49,2,1,49,4,0,0,1,2,98,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734943,6953156281363.0,TZARGS-01      ,BASEUS CASE FOR AIRPODS BLACK                                                                                 ,BASEUS                        ,7.610000000000008,24.5,49,0,1,49,0,0,0,3,0,0,10,0,0,3,0,0,3,2,98,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734944,6953156281387.0,TZARGS-G2      ,BASEUS CASE FOR AIRPODS GRAY                                                                                  ,BASEUS                        ,7.610000000000008,24.5,49,2,2,98,2,0,0,2,0,0,7,0,0,2,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734945,6953156280250.0,CCALL-YX01     ,BASEUS Y TYPE DUAL USB+ CAR CHARGER BLACK                                                                     ,BASEUS                        ,11.14,39.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734947,6953156280267.0,CCALL-YX02     ,BASEUS Y TYPE DUAL USB+ CAR CHARGER WHITE                                                                     ,BASEUS                        ,11.140000000000002,39.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734948,6953156276673.0,ACSR-MS01      ,BASEUS MAGIC MONSTER GAMEPAD STYLE POWER BANK 2000MAH                                                         ,BASEUS                        ,24.140000000000008,49.5,109,3,0,0,0,0,0,0,0,0,4,0,0,2,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734966,6953156282032.0,WIAPIPH61-BE01 ,BASEUS BEAR SILICONE CASE BLACK FOR IPHONE XR                                                                 ,BASEUS                        ,7.840000000000001,24.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734968,6953156282049.0,WIAPIPH61-BE04 ,BASEUS BEAR SILICONE CASE PINK FOR IPHONE XR                                                                  ,BASEUS                        ,7.839999999999999,24.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734970,6953156282056.0,WIAPIPH61-BE08 ,BASEUS BEAR SILICONE CASE BROWN FOR IPHONE XR                                                                 ,BASEUS                        ,7.84,24.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734971,6953156282063.0,WIAPIPH65-BE01 ,BASEUS BEAR SILICONE CASE BLACK FOR IPHONE XS MAX                                                             ,BASEUS                        ,7.619999999999999,24.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734973,6953156282070.0,WIAPIPH65-BE04 ,BASEUS BEAR SILICONE CASE PINK FOR IPHONE XS MAX                                                              ,BASEUS                        ,7.62,24.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734975,6953156282087.0,WIAPIPH65-BE08 ,BASEUS BEAR SILICONE CASE BROWN FOR IPHONE XS MAX                                                             ,BASEUS                        ,7.710000000000001,24.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734976,6953156281738.0,CALEYE-01      ,BASEUS BIG EYE DIGITAL DISPLAY LIGHTNING CABLE BLACK                                                          ,BASEUS                        ,14.32,39.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734981,6953156281745.0,CALEYE-02      ,BASEUS BIG EYE DIGITAL DISPLAY LIGHTNING CABLE WHITE                                                          ,BASEUS                        ,14.320000000000004,39.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735669,6953156253087.0,SUER-B0R       ,BASEUS SMALL EARS VERTICAL MAGNETIC BRACKET ROSE GOLD                                                         ,BASEUS                        ,11.760000000000002,24.5,49,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735670,6953156277526.0,SGAPIPHX-RA01  ,BASEUS DROP-PROOF CURVED FULL SCREEN TEMPERED GLASS BLACK FOR IPHONE X                                        ,BASEUS                        ,7.44,19.5,39,0,0,0,3,1,99,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,10,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0
738068,6953156275522.0,WXHSG-02       ,BASEUS SILCIONE HORIZONTAL DESKTOP WIRELESS CHARGER WHITE                                                     ,BASEUS                        ,28.72,59.5,129,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
738069,6953156275515.0,WXHSG-01       ,BASEUS SILCIONE HORIZONTAL DESKTOP WIRELESS CHARGER BLACK                                                     ,BASEUS                        ,28.719999999999995,59.5,129,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
738071,6953156280816.0,SUXUN-BY0G     ,BASEUS FRAGRANCE/CAR MOUNT GREY                                                                               ,BASEUS                        ,12.619999999999996,24.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
738072,6953156280809.0,SUXUN-BY09     ,BASEUS FRAGRANCE/CAR MOUNT RED                                                                                ,BASEUS                        ,12.62,24.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
738073,6953156280793.0,SUXUN-BY01     ,BASEUS FRAGRANCE/CAR MOUNT BLACK                                                                              ,BASEUS                        ,12.63,19.5,39,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
738074,6953156270961.0,CATSX-F0G      ,BASEUS 10-IN-1 HUB ADAPTER                                                                                    ,BASEUS                        ,161.90999999999917,344.5,719,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738075,6953156261631.0,CATCY-B0G      ,BASEUS TYPE C TO HDMI JOINT ADAPTER CABLE 1.8M DARK GREY                                                      ,BASEUS                        ,65.0,129.5,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
738076,6953156258396.0,CATSX-D0G      ,BASEUS HDMI + USB 3.0 HUB ADAPTER                                                                             ,BASEUS                        ,61.0,124.5,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
738077,6953156270954.0,CATSY-0G       ,BASEUS TYPE-C MALE TO HDMI MALE 4K HD ADAPTER CABLE 1.8M                                                      ,BASEUS                        ,40.99,89.5,189,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,189,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738078,6953156284647.0,ACSLCJ-06      ,BASEUS GRENADE BLACK/ARMY GREEN GRIP FOR SMARTPHONES                                                          ,BASEUS                        ,9.509999999999998,24.5,49,9,0,0,3,0,0,8,0,0,45,4,196,0,0,0,25,4,196,11,0,0,2,0,0,6,0,0,3,0,0,6,0,0,7,1,49,0,0,0,0,0,0
738079,6953156282926.0,ACSR-XJ09      ,BASEUS ADAPTER X-MEN AUDIO RADIATOR RED/BLACK                                                                 ,BASEUS                        ,23.460000000000004,49.5,99,0,0,0,2,0,0,2,0,0,4,0,0,1,1,99,5,0,0,1,0,0,2,0,0,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738080,6953156282933.0,ACSR-XJ0A      ,BASEUS ADAPTER X-MEN AUDIO RADIATOR BLACK                                                                     ,BASEUS                        ,23.46,39.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0
738081,6953156280274.0,ACXUN-02       ,BASEUS AROMA DIFFUSER CREAM WHITE                                                                             ,BASEUS                        ,36.140000000000015,64.5,139,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739727,6953156282940.0,WIAPPOD-01     ,BASEUS PROTECTIVE CASE/WIRELESS CHARGER BLACK FOR AIRPODS                                                     ,BASEUS                        ,17.33,44.5,99,6,0,0,1,0,0,4,0,0,46,0,0,6,0,0,13,2,198,4,0,0,0,0,0,8,2,198,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
739728,6953156282957.0,WIAPPOD-09     ,BASEUS PROTECTIVE CASE/WIRELESS CHARGER RED FOR AIRPODS                                                       ,BASEUS                        ,17.33,44.5,99,2,0,0,2,0,0,4,0,0,9,1,99,4,0,0,15,0,0,1,1,99,3,0,0,4,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0
742244,6953156284234.0,CAHUB-F01      ,BASEUS ROUND BOX USB 3.0 HUB ADAPTER BLACK                                                                    ,BASEUS                        ,12.71,29.5,59,4,0,0,2,0,0,4,0,0,6,0,0,4,0,0,5,1,59,4,0,0,4,0,0,6,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
742245,6953156284241.0,CAHUB-F02      ,BASEUS ROUND BOX USB 3.0 HUB ADAPTER WHITE                                                                    ,BASEUS                        ,12.309999999999997,29.5,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742247,6953156284258.0,CAHUB-G01      ,BASEUS ROUND BOX TYPE-C HUB ADAPTER BLACK                                                                     ,BASEUS                        ,12.71,29.5,59,4,0,0,2,0,0,4,0,0,6,0,0,4,0,0,5,0,0,4,0,0,4,0,0,6,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
742248,6953156284630.0,ACSLCJ-01      ,BASEUS GRENADE BLACK GRIP FOR SMARTPHONES                                                                     ,BASEUS                        ,9.313366214549943,24.5,49,2,2,98,5,0,0,3,0,0,21,2,98,0,0,0,19,0,0,1,1,49,4,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
742249,6953156286603.0,SUCJLF-01      ,BASEUS WINNER COOLING HEAT SINK BLACK FOR SMARTPHONES                                                         ,BASEUS                        ,21.039999999999992,44.5,99,6,1,99,6,0,0,7,1,99,5,4,396,5,0,0,17,2,198,5,0,0,8,0,0,7,1,99,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0
742292,6953156279650.0,SGAPIPD-CX02   ,BASEUS 0.3MM TEMPERED GLASS FILM TRANSPARENT FOR IPAD PRO 11-INCH                                             ,BASEUS                        ,14.434906542056074,39.5,79,4,0,0,1,0,0,4,0,0,21,0,0,4,0,0,21,0,0,3,0,0,4,0,0,6,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0
742293,6953156279667.0,SGAPIPD-DX02   ,BASEUS 0.3MM ANTI-BLUE LIGHT TEMPERED GLASS FILM TRANSPARENT FOR IPAD PRO 11-INCH                             ,BASEUS                        ,16.32,44.5,89,4,0,0,2,0,0,4,0,0,19,0,0,4,0,0,11,0,0,3,0,0,4,0,0,6,0,0,1,1,89,2,0,0,2,0,0,0,0,0,0,0,0
742294,6953156282100.0,LTAPIPD-ASM03  ,BASEUS SIMPLISM Y-TYPE LEATHER CASE BLUE FOR IPAD PRO 11-INCH                                                 ,BASEUS                        ,38.140000000000015,74.5,159,2,0,0,0,0,0,4,0,0,16,0,0,3,0,0,12,0,0,0,0,0,3,0,0,9,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0
742295,6953156279155.0,SUGENT-XF0S    ,BASEUS SUSPENSION GLASS DESKTOP BRACKET SILVER FOR SMARTPHONES                                                ,BASEUS                        ,17.77999999999999,39.5,79,4,0,0,2,0,0,3,0,0,3,1,79,2,0,0,2,0,0,4,0,0,3,0,0,4,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0
742296,6953156279148.0,SUGENT-XF01    ,BASEUS SUSPENSION GLASS DESKTOP BRACKET BLACK FOR SMARTPHONES                                                 ,BASEUS                        ,17.77073170731708,39.5,79,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,10,1,79,2,0,0,3,0,0,5,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
742297,6953156272668.0,ACAPIPHX-ABJ01 ,BASEUS 1+1 BLACK WIRELESS CHARGE 5000MAH POWER BANK FOR IPHONE XS/X                                           ,BASEUS                        ,63.54,119.5,249,1,1,249,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
742298,6953156270640.0,ACAPIPHX-BJ01  ,BASEUS PLAID BLACK 3500MAH POWER BANK FOR IPHONE X                                                            ,BASEUS                        ,46.776027397260265,89.5,189,3,0,0,0,0,0,3,0,0,9,0,0,3,0,0,11,0,0,3,0,0,3,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
742300,6953156284401.0,ACPCL-01       ,BASEUS GOLDEN CUDGEL CAPACITIVE STYLUS BLACK                                                                  ,BASEUS                        ,14.474971098265899,29.5,59,5,1,59,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0
742301,6958444961736.0,4KCD6901       ,USAMS 4000MAH POWER BANK CASE BLACK FOR IPHONE XS MAX                                                         ,USAMS                         ,45.0,94.5,199,1,0,0,0,0,0,2,0,0,9,1,199,3,0,0,20,1,199,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
743939,6953156282247.0,NGH08-01       ,BASEUS H08 BLACK IMMERSIVE VIRTUAL 3D GAMING IN-EAR EARPHONES                                                 ,BASEUS                        ,76.0,140.0,289,10,0,0,3,0,0,6,1,289,13,0,0,4,1,289,6,1,289,2,0,0,6,0,0,5,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0
743940,6953156282254.0,NGH08-2G       ,BASEUS H08 WHITE/GREY IMMERSIVE VIRTUAL 3D GAMING IN-EAR EARPHONES                                            ,BASEUS                        ,76.0,140.0,289,4,0,0,4,0,0,6,0,0,10,0,0,3,2,578,8,1,289,2,0,0,4,0,0,5,1,289,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0
743943,6953156271357.0,NGS07-01       ,BASEUS ENCOK BLACK SPORTS WIRELESS IN-EAR EARPHONES S07                                                       ,BASEUS                        ,27.24,49.5,99,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743945,6953156271371.0,NGS07-19       ,BASEUS ENCOK RED/BLACK SPORTS WIRELESS IN-EAR EARPHONES S07                                                   ,BASEUS                        ,26.99,49.5,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743947,6953156271364.0,NGS07-S9       ,BASEUS ENCOK SILVER/RED SPORTS WIRELESS IN-EAR EARPHONES S07                                                  ,BASEUS                        ,27.24,49.5,99,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743948,6953156287372.0,ACNXB-02       ,BASEUS WARM LITTLE WHITE FAN HEATER                                                                           ,BASEUS                        ,,79.5,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743953,6953156284814.0,WIAPIPH58-ASL01,BASEUS ORIGINAL LSR CASE BLACK FOR IPHONE XS                                                                  ,BASEUS                        ,11.700000000000045,34.5,69,6,0,0,4,0,0,4,2,138,10,0,0,3,1,69,4,0,0,2,0,0,4,0,0,4,0,0,0,0,0,1,1,69,2,0,0,2,0,0,0,0,0
743955,6953156284821.0,WIAPIPH58-ASL03,BASEUS ORIGINAL LSR CASE LIGHT AQUA MARINE FOR IPHONE XS                                                      ,BASEUS                        ,12.379999999999997,34.5,69,3,1,69,3,0,0,4,0,0,7,0,0,3,0,0,6,0,0,1,0,0,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
743956,6953156284838.0,WIAPIPH58-ASL04,BASEUS ORIGINAL LSR CASE PINK FOR IPHONE XS                                                                   ,BASEUS                        ,12.679999999999998,34.5,69,5,1,69,3,1,69,6,0,0,11,2,138,5,0,0,11,0,0,0,0,0,4,0,0,6,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0
743958,6953156284845.0,WIAPIPH58-ASL09,BASEUS ORIGINAL LSR CASE RED FOR IPHONE XS                                                                    ,BASEUS                        ,12.38,34.5,69,5,0,0,1,0,0,6,0,0,9,1,69,4,0,0,4,0,0,3,0,0,4,0,0,6,0,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0
743960,6953156284890.0,WIAPIPH65-ASL01,BASEUS ORIGINAL LSR CASE BLACK FOR IPHONE XS MAX                                                              ,BASEUS                        ,11.99000000000002,34.5,69,4,0,0,4,0,0,6,0,0,7,0,0,5,0,0,9,1,69,3,0,0,3,1,69,3,0,0,2,0,0,0,1,69,2,0,0,2,0,0,0,0,0
743961,6953156284906.0,WIAPIPH65-ASL03,BASEUS ORIGINAL LSR CASE LIGHT AQUA MARINE FOR IPHONE XS MAX                                                  ,BASEUS                        ,11.99,34.5,69,6,0,0,4,0,0,6,0,0,9,0,0,5,1,69,8,0,0,2,0,0,4,0,0,6,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0
743963,6953156284913.0,WIAPIPH65-ASL04,BASEUS ORIGINAL LSR CASE PINK FOR IPHONE XS MAX                                                               ,BASEUS                        ,11.99,34.5,69,6,0,0,4,0,0,6,0,0,9,0,0,6,0,0,8,0,0,3,0,0,4,0,0,5,0,0,2,0,0,0,0,0,1,1,69,2,0,0,0,0,0
743965,6953156284920.0,WIAPIPH65-ASL09,BASEUS ORIGINAL LSR CASE RED FOR IPHONE XS MAX                                                                ,BASEUS                        ,11.99,34.5,69,6,0,0,4,0,0,6,0,0,10,0,0,6,0,0,7,0,0,3,0,0,4,0,0,6,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0
743966,6953156285798.0,CATKC-A01      ,BASEUS DOUBLE FAST CHARGING TYPE-C CABLE 1M BLACK                                                             ,BASEUS                        ,7.27,29.5,59,6,0,0,3,0,0,4,0,0,9,0,0,6,0,0,10,0,0,1,0,0,4,0,0,6,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0
743968,6953156279025.0,SUCJG9-02      ,BASEUS G9 MOBILE GAME SCORING TOOL WHITE FOR SMARTPHONES/TABLET                                               ,BASEUS                        ,5.259999999999999,24.5,49,4,0,0,3,1,49,6,2,98,10,3,147,1,2,98,2,0,0,2,0,0,4,0,0,1,2,98,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0
