PERIODE DU 11/08/19 AU 17/08/19
Sku;UPC;Catalogue N›;Title;Label;Cost Price;V.S.P.;301.Quantit;301.Sales Quantity;301.Sales Value;302.Quantit;302.Sales Quantity;302.Sales Value;303.Quantit;303.Sales Quantity;303.Sales Value;304.Quantit;304.Sales Quantity;304.Sales Value;305.Quantit;305.Sales Quantity;305.Sales Value;306.Quantit;306.Sales Quantity;306.Sales Value;307.Quantit;307.Sales Quantity;307.Sales Value;322.Quantit;322.Sales Quantity;322.Sales Value;390.Quantit;390.Sales Quantity;390.Sales Value;398.Quantit;398.Sales Quantity;398.Sales Value;399.Quantit;399.Sales Quantity;399.Sales Value
734882;6953156278844;PPALL-AKU01    ;BASEUS MINI CU DIGITAL DISPLAY POWER BANK 10000MAH BLACK                                                      ;BASEUS                        ;00000069.5000;00000139.0000;00000005.0000;00000005.0000;00000695.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000004.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734895;6953156276413;CCALL-RH01     ;BASEUS LOCOMOTIVE BLUETOOTH MP3 VEHICLE CHARGER BLACK                                                         ;BASEUS                        ;00000049.5000;00000099.0000;00000003.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000007.0000;00000000.0000;00000000.0000;00000002.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734899;6953156273030;ACCHZ-01       ;BASEUS ROTATION TYPE UNIVERSAL CHARGER BLACK                                                                  ;BASEUS                        ;00000054.5000;00000109.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000015.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734904;6953156278622;CAHUB-D0G      ;BASEUS CUBE TYPE-C TO USB3.0X3+USB2.0X2 HUB ADAPTER DARK GRAY                                                 ;BASEUS                        ;00000064.5000;00000129.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000001.0000;00000000.0000;00000000.0000;00000000.0000;00000001.0000;00000129.0000;00000000.0000;00000000.0000;00000000.0000;00000001.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734907;6953156255814;SUGENT-ATR01   ;BASEUS CURVE MAGNET CAR MOUNT                                                                                 ;BASEUS                        ;00000024.5000;00000049.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734909;6953156253025;SUER-A01       ;BASEUS SMALL EARS MAGNETIC CAR VENT SUCTION BRACKET BLACK                                                     ;BASEUS                        ;00000024.5000;00000049.0000;00000009.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000002.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734911;6953156253032;SUER-A0S       ;BASEUS SMALL EARS MAGNETIC CAR VENT SUCTION BRACKET ROSE SILVER                                               ;BASEUS                        ;00000024.5000;00000049.0000;00000000.0000;00000000.0000;00000000.0000;00000004.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000004.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734916;6953156259850;SUHS-DP01      ;BASEUS DOUBLE CLIP HORIZONTAL VEHICLE MOUNT BLACK                                                             ;BASEUS                        ;00000029.5000;00000059.0000;00000002.0000;00000001.0000;00000059.0000;00000006.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000003.0000;00000001.0000;00000059.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734920;6953156273085;SUYZD-01       ;BASEUS BULLET ON-BOARD CAR MAGNETIC BRACKET BLACK                                                             ;BASEUS                        ;00000034.5000;00000069.0000;00000009.0000;00000001.0000;00000069.0000;00000004.0000;00000001.0000;00000069.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000004.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734921;6953156273092;SUYZD-09       ;BASEUS BULLET ON-BOARD CAR MAGNETIC BRACKET RED                                                               ;BASEUS                        ;00000034.5000;00000069.0000;00000003.0000;00000002.0000;00000138.0000;00000001.0000;00000001.0000;00000069.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734922;6953156273108;SUYZD-0S       ;BASEUS BULLET ON-BOARD CAR MAGNETIC BRACKET SILVER                                                            ;BASEUS                        ;00000034.5000;00000069.0000;00000016.0000;00000000.0000;00000000.0000;00000007.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000003.0000;00000207.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734927;6953156253063;SUER-B01       ;BASEUS SMALL EARS VERTICAL MAGNETIC BRACKET BLACK                                                             ;BASEUS                        ;00000024.5000;00000049.0000;00000000.0000;00000000.0000;00000000.0000;00000002.0000;00000001.0000;00000049.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000001.0000;00000049.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734928;6953156253070;SUER-B0S       ;BASEUS SMALL EARS VERTICAL MAGNETIC BRACKET ROSE SILVER                                                       ;BASEUS                        ;00000024.5000;00000049.0000;00000000.0000;00000001.0000;00000049.0000;00000004.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000005.0000;00000000.0000;00000000.0000;00000000.0000;00000003.0000;00000147.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734941;6953156281691;WXXP-01        ;BASEUS WIRELESS CHARGER SUCTION CUP BLACK                                                                     ;BASEUS                        ;00000044.5000;00000089.0000;00000002.0000;00000001.0000;00000089.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734942;6953156281370;TZARGS-09      ;BASEUS CASE FOR AIRPODS RED                                                                                   ;BASEUS                        ;00000024.5000;00000049.0000;00000004.0000;00000000.0000;00000000.0000;00000005.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000001.0000;00000000.0000;00000000.0000;00000004.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734943;6953156281363;TZARGS-01      ;BASEUS CASE FOR AIRPODS BLACK                                                                                 ;BASEUS                        ;00000024.5000;00000049.0000;00000021.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000004.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734944;6953156281387;TZARGS-G2      ;BASEUS CASE FOR AIRPODS GRAY                                                                                  ;BASEUS                        ;00000024.5000;00000049.0000;00000012.0000;00000000.0000;00000000.0000;00000007.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000002.0000;00000000.0000;00000000.0000;00000005.0000;00000001.0000;00000049.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
734948;6953156276673;ACSR-MS01      ;BASEUS MAGIC MONSTER GAMEPAD STYLE POWER BANK 2000MAH                                                         ;BASEUS                        ;00000054.5000;00000109.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
738078;6953156284647;ACSLCJ-06      ;BASEUS GRENADE BLACK/ARMY GREEN GRIP FOR SMARTPHONES                                                          ;BASEUS                        ;00000024.5000;00000049.0000;00000014.0000;00000001.0000;00000049.0000;00000001.0000;00000002.0000;00000098.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000002.0000;00000003.0000;00000147.0000;00000002.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
739727;6953156282940;WIAPPOD-01     ;BASEUS PROTECTIVE CASE/WIRELESS CHARGER BLACK FOR AIRPODS                                                     ;BASEUS                        ;00000049.5000;00000099.0000;00000002.0000;00000000.0000;00000000.0000;00000005.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000004.0000;00000000.0000;00000000.0000;00000001.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
739728;6953156282957;WIAPPOD-09     ;BASEUS PROTECTIVE CASE/WIRELESS CHARGER RED FOR AIRPODS                                                       ;BASEUS                        ;00000049.5000;00000099.0000;00000005.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000001.0000;00000000.0000;00000000.0000;00000002.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
742248;6953156284630;ACSLCJ-01      ;BASEUS GRENADE BLACK GRIP FOR SMARTPHONES                                                                     ;BASEUS                        ;00000024.5000;00000049.0000;00000012.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000006.0000;00000001.0000;00000049.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
742249;6953156286603;SUCJLF-01      ;BASEUS WINNER COOLING HEAT SINK BLACK FOR SMARTPHONES                                                         ;BASEUS                        ;00000049.5000;00000099.0000;00000007.0000;00000000.0000;00000000.0000;00000007.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000002.0000;00000001.0000;00000099.0000;00000001.0000;00000001.0000;00000099.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
742292;6953156279650;SGAPIPD-CX02   ;BASEUS 0.3MM TEMPERED GLASS FILM TRANSPARENT FOR IPAD PRO 11-INCH                                             ;BASEUS                        ;00000039.5000;00000079.0000;00000004.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000017.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
742293;6953156279667;SGAPIPD-DX02   ;BASEUS 0.3MM ANTI-BLUE LIGHT TEMPERED GLASS FILM TRANSPARENT FOR IPAD PRO 11-INCH                             ;BASEUS                        ;00000049.5000;00000099.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000011.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
742294;6953156282100;LTAPIPD-ASM03  ;BASEUS SIMPLISM Y-TYPE LEATHER CASE BLUE FOR IPAD PRO 11-INCH                                                 ;BASEUS                        ;00000079.5000;00000159.0000;00000007.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000010.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
742296;6953156279148;SUGENT-XF01    ;BASEUS SUSPENSION GLASS DESKTOP BRACKET BLACK FOR SMARTPHONES                                                 ;BASEUS                        ;00000039.5000;00000079.0000;00000005.0000;00000000.0000;00000000.0000;00000012.0000;00000002.0000;00000158.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
742298;6953156270640;ACAPIPHX-BJ01  ;BASEUS PLAID BLACK 3500MAH POWER BANK FOR IPHONE X                                                            ;BASEUS                        ;00000094.5000;00000189.0000;00000000.0000;00000000.0000;00000000.0000;00000004.0000;00000001.0000;00000189.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000002.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
742300;6953156284401;ACPCL-01       ;BASEUS GOLDEN CUDGEL CAPACITIVE STYLUS BLACK                                                                  ;BASEUS                        ;00000029.5000;00000059.0000;00000015.0000;00000000.0000;00000000.0000;00000008.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000007.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
743939;6953156282247;NGH08-01       ;BASEUS H08 BLACK IMMERSIVE VIRTUAL 3D GAMING IN-EAR EARPHONES                                                 ;BASEUS                        ;00000144.5000;00000289.0000;00000001.0000;00000000.0000;00000000.0000;00000001.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000002.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
743955;6953156284821;WIAPIPH58-ASL03;BASEUS ORIGINAL LSR CASE LIGHT AQUA MARINE FOR IPHONE XS                                                      ;BASEUS                        ;00000034.5000;00000069.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000005.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
743956;6953156284838;WIAPIPH58-ASL04;BASEUS ORIGINAL LSR CASE PINK FOR IPHONE XS                                                                   ;BASEUS                        ;00000034.5000;00000069.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
743968;6953156279025;SUCJG9-02      ;BASEUS G9 MOBILE GAME SCORING TOOL WHITE FOR SMARTPHONES/TABLET                                               ;BASEUS                        ;00000024.5000;00000049.0000;00000012.0000;00000001.0000;00000049.0000;00000003.0000;00000001.0000;00000049.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000005.0000;00000001.0000;00000049.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
743975;6953156279018;SUCJG9-01      ;BASEUS G9 MOBILE GAME SCORING TOOL BLACK FOR SMARTPHONES/TABLET                                               ;BASEUS                        ;00000024.5000;00000049.0000;00000006.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000007.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
748127;4716076167467;PH18502-BK     ;BONE COLLECTION RUN TIE BLACK LARGE FOR SMARTPHONES 4-6.5 INCH                                                ;BONE COLLECTION               ;00000049.5000;00000099.0000;00000002.0000;00000000.0000;00000000.0000;00000001.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000001.0000;00000000.0000;00000000.0000;00000001.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
748129;4716076167313;DR18041-32BK   ;BONE COLLECTION MARU PENGUIN 32GB USB 3.0                                                                     ;BONE COLLECTION               ;00000058.0000;00000089.0000;00000007.0000;00000001.0000;00000089.0000;00000006.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000005.0000;00000000.0000;00000000.0000;00000006.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
748131;4716076167337;DR18043-32BR   ;BONE COLLECTION MR. DEER 32GB USB 3.0                                                                         ;BONE COLLECTION               ;00000058.0000;00000089.0000;00000007.0000;00000000.0000;00000000.0000;00000006.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000006.0000;00000000.0000;00000000.0000;00000006.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758117;7447902861996;BAC-105        ;BRAVE LIGHTNING TO 3.5MM AUDIO CABLE WHITE                                                                    ;BRAVE                         ;00000049.5000;00000099.0000;00000002.0000;00000001.0000;00000099.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000006.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758119;0744790286205;BTC-320BK      ;BRAVE 2-PORT USB WALL CHARGER BLACK                                                                           ;BRAVE                         ;00000049.5000;00000099.0000;00000000.0000;00000000.0000;00000000.0000;00000007.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000006.0000;00000000.0000;00000000.0000;00000014.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758121;6953156288126;SUWNT-01       ;BASEUS FOLDING UNIVERSAL STICKER BLACK                                                                        ;BASEUS                        ;00000034.5000;00000069.0000;00000005.0000;00000000.0000;00000000.0000;00000001.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000005.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758124;6953156288133;SUWNT-02       ;BASEUS FOLDING UNIVERSAL STICKER TRANSPARENT                                                                  ;BASEUS                        ;00000034.5000;00000069.0000;00000012.0000;00000000.0000;00000000.0000;00000004.0000;00000001.0000;00000069.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000004.0000;00000000.0000;00000000.0000;00000003.0000;00000002.0000;00000138.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758125;6953156271791;WXYL-A01       ;BASEUS OSCULUM WIRELESS GRAVITY CAR CHARGER                                                                   ;BASEUS                        ;00000079.5000;00000159.0000;00000005.0000;-0000001.0000;-0000159.0000;00000004.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000004.0000;00000000.0000;00000000.0000;00000002.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758126;6953156278585;CATL45-01      ;BASEUS AUDIO CONVERTER CATL45                                                                                 ;BASEUS                        ;00000034.5000;00000069.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
